Time,Latitude,Longitude,Altitude,Timestamp,Horizontal_accuracy,Vertical_accuracy,Speed,Course,Pitch,Roll,Yaw,Acc_X,Acc_Y,Acc_Z,Gra_X,Gra_Y,Gra_Z,Uacc_X,Uacc_Y,Uacc_Z,Com_X,Com_Y,Com_Z,Accuracy
2021-09-02 09:38:17,34.32903729382374,134.05732180004387,9.62624740600586,1630543097.475754,10.0,4.0,0.23000000417232513,74.8828125,0.7821589612678783,-0.2433468302547486,1.6452236347795666,-0.07958981394767761,-0.6771239638328552,-0.7060089111328125,-0.1709299087524414,-0.7048125863075256,-0.6884925961494446,0.0913400948047638,0.02768862247467041,-0.01751631498336792,4.3154296875,-9.092750549316406,6.41900634765625,2
2021-09-02 09:38:18,34.32904135904678,134.05732749973802,10.52999496459961,1630543097.9999938,5.0,4.0,0.17000000178813934,-1.0,0.7400496315158744,-0.11901005530956642,1.527721232953672,0.4133453443646431,-0.3845367431640625,-0.8705291152000427,-0.08767389506101608,-0.6743245720863342,-0.733211874961853,0.5010192394256592,0.28978782892227173,-0.1373172402381897,6.3090362548828125,-7.897239685058594,6.26544189453125,2
2021-09-02 09:38:18,34.32904135904678,134.05732749973802,10.52999496459961,1630543097.9999938,5.0,4.0,0.17000000178813934,-1.0,0.670344246502678,-0.15517732364563727,1.5925242720513786,-0.1259460523724556,-0.646728515625,-0.7506256103515625,-0.12111074477434158,-0.6212557554244995,-0.7741921544075012,-0.004835307598114014,-0.02547276020050049,0.02356654405593872,4.56280517578125,-10.889068603515625,5.237060546875,2
2021-09-02 09:38:18,34.32904135904678,134.05732749973802,10.52999496459961,1630543098.1137009,5.0,4.0,0.17000000178813934,-1.0,0.6339576765367161,-0.1930760961041825,1.6260865581397967,-0.1598052829504013,-0.5899505019187927,-0.666961669921875,-0.15459468960762024,-0.5923380255699158,-0.7907187342643738,-0.005210593342781067,0.002387523651123047,0.12375706434249878,4.284271240234375,-12.256874084472656,5.63128662109375,2
2021-09-02 09:38:18,34.32904135904678,134.05732749973802,10.52999496459961,1630543098.33014,5.0,4.0,0.17000000178813934,-1.0,0.1297442121463844,-0.1424422571338898,1.5274766452636537,-0.081298828125,-0.3063812255859375,-1.13153076171875,-0.1407678723335266,-0.1293805092573166,-0.9815523624420166,0.05946904420852661,-0.1770007163286209,-0.1499783992767334,-1.6097869873046875,-19.237693786621094,-1.86407470703125,2
2021-09-02 09:38:18,34.32904135904678,134.05732749973802,10.52999496459961,1630543098.535639,5.0,4.0,0.17000000178813934,-1.0,0.01975367427310737,-0.06086187037387441,1.48259101681743,-0.0455780029296875,-0.0130767822265625,-0.9892425537109375,-0.060812436044216156,-0.019752388820052147,-0.9979537725448608,0.015234433114528656,0.006675606593489647,0.00871121883392334,-4.3781585693359375,-25.34600067138672,7.741943359375,2
2021-09-02 09:38:19,34.32904135904678,134.05732749973802,10.74978256225586,1630543098.9999769,5.0,4.0,0.0,-1.0,0.018248457302110034,-0.11348182906707133,1.461271830612888,-0.0630035400390625,0.0044097900390625,-0.9622344970703125,-0.11321955919265747,-0.018247444182634354,-0.9934024214744568,0.05021601915359497,0.022657234221696854,0.031167924404144287,-6.578712463378906,-26.884376525878906,11.34210205078125,2
2021-09-02 09:38:19,34.32904135904678,134.05732749973802,10.74978256225586,1630543098.9999769,5.0,4.0,0.0,-1.0,0.03669300619450967,-0.11686282081907415,1.4858349555142216,-0.1337890625,-0.0405120886862278,-1.036041259765625,-0.1165185198187828,-0.03668477386236191,-0.9925107955932617,-0.017270542681217194,-0.0038273148238658905,-0.04353046417236328,-5.0902252197265625,-24.147239685058594,7.6053466796875,2
2021-09-02 09:38:19,34.32904135904678,134.05732749973802,10.74978256225586,1630543099.18314,5.0,4.0,0.0,-1.0,0.05295240933114028,-0.13598451029425285,1.4679191986927906,-0.14373779296875,-0.0685272179543972,-1.0175323486328125,-0.13537578284740448,-0.052927665412425995,-0.9893796443939209,-0.00836201012134552,-0.015599552541971207,-0.0281527042388916,-3.364105224609375,-22.442726135253906,4.5391845703125,2
2021-09-02 09:38:19,34.32904135904678,134.05732749973802,10.74978256225586,1630543099.395146,5.0,4.0,0.0,-1.0,0.06178516445571086,-0.1273300083836735,1.4322693042817622,-0.0749206393957138,-0.0611572302877903,-0.98785400390625,-0.12674391269683838,-0.061745863407850266,-0.9900118112564087,0.05182327330112457,0.000588633120059967,0.0021578073501586914,-1.7368621826171875,-22.497894287109375,4.31756591796875,2
2021-09-02 09:38:20,34.32904135904678,134.05732749973802,10.74978256225586,1630543099.6067572,5.0,4.0,0.0,-1.0,0.06349171678335543,-0.1195909784440926,1.4561248379448541,-0.173919677734375,-0.0133514404296875,-1.045318603515625,-0.11906572431325912,-0.06344906985759735,-0.9908570051193237,-0.054853953421115875,0.05009762942790985,-0.05446159839630127,-1.8295364379882812,-22.321868896484375,4.12017822265625,2
2021-09-02 09:38:20,34.329046639645775,134.0573393182215,11.35207748413086,1630543099.9999528,5.0,4.0,0.28999999165534973,80.859375,0.06865497502651356,-0.11410596759183211,1.3509488868260107,-0.2604217529296875,0.1942443698644638,-1.1898651123046875,-0.1135902851819992,-0.06860105693340302,-0.9911564588546753,-0.1468314677476883,0.2628454267978668,-0.1987086534500122,0.77960205078125,-23.003005981445312,5.0994873046875,2
2021-09-02 09:38:20,34.329046639645775,134.0573393182215,11.35207748413086,1630543100.265394,5.0,4.0,0.28999999165534973,80.859375,0.09332574155737888,-0.10096615117217929,1.0919257610726347,0.0730743482708931,-0.1298217698931694,-1.0655669569969177,-0.10035606473684311,-0.09319032728672028,-0.9905776977539062,0.1734304130077362,-0.03663144260644913,-0.07498925924301147,7.2154083251953125,-22.076187133789062,7.20111083984375,2
2021-09-02 09:38:20,34.329046639645775,134.0573393182215,11.35207748413086,1630543100.265394,5.0,4.0,0.28999999165534973,80.859375,0.11220927407282356,-0.08896599056710017,0.9466047372369204,-0.1690521240234375,-0.147674560546875,-0.9439239501953125,-0.08828991651535034,-0.11197395622730255,-0.9897811412811279,-0.08076220750808716,-0.03570060431957245,0.04585719108581543,10.943389892578125,-19.339370727539062,8.97711181640625,2
2021-09-02 09:38:20,34.329046639645775,134.0573393182215,11.35207748413086,1630543100.479398,5.0,4.0,0.28999999165534973,80.859375,0.1121279514054425,-0.058366112544599155,0.8954768037682168,-0.0359649658203125,-0.1210174560546875,-0.954620361328125,-0.05796666443347931,-0.11189313977956772,-0.9920281171798706,0.02200169861316681,-0.009124316275119781,0.037407755851745605,13.013580322265625,-17.630722045898438,10.13958740234375,2
2021-09-02 09:38:21,34.329046639645775,134.0573393182215,12.21468734741211,1630543100.999928,5.0,4.0,0.0,108.984375,0.11060740706240839,-0.03986420146985149,0.8961367682054648,0.0106201171875,-0.1142730638384819,-0.98468017578125,-0.039610106498003006,-0.11038201302289963,-0.9930996298789978,0.050230223685503006,-0.0038910508155822754,0.008419454097747803,13.7398681640625,-16.632362365722656,10.91827392578125,2
2021-09-02 09:38:21,34.329046639645775,134.0573393182215,12.21468734741211,1630543100.999928,5.0,4.0,0.0,108.984375,0.10549195829469044,-0.03972050963833422,0.9524362763639732,-0.0893402099609375,-0.1013183519244194,-0.99462890625,-0.03948931396007538,-0.10529640316963196,-0.9936565160751343,-0.04985089600086212,0.003978051245212555,-0.0009723901748657227,13.059844970703125,-15.838966369628906,11.0721435546875,2
2021-09-02 09:38:21,34.329046639645775,134.0573393182215,12.21468734741211,1630543101.11336,5.0,4.0,0.0,108.984375,0.1098320841755459,-0.04048725988616219,0.935425040572104,0.0266418419778347,-0.1019897535443306,-0.996368408203125,-0.04023231193423271,-0.1096113994717598,-0.9931599497795105,0.06687415391206741,0.007621645927429199,-0.003208458423614502,13.754852294921875,-15.019035339355469,11.039794921875,2
2021-09-02 09:38:21,34.329046639645775,134.0573393182215,12.21468734741211,1630543101.331228,5.0,4.0,0.0,108.984375,0.1234680247788354,-0.056931615000677505,0.9225657453676201,-0.1431274451315403,-0.3026275634765625,-1.0027923583984375,-0.05646770820021629,-0.12315456569194794,-0.99077969789505,-0.086659736931324,-0.17947299778461456,-0.012012660503387451,13.812759399414062,-14.190254211425781,10.66265869140625,2
2021-09-02 09:38:21,34.329046639645775,134.0573393182215,12.21468734741211,1630543101.548184,5.0,4.0,0.0,108.984375,0.11213977218342457,-0.06533640476064219,1.0333949433183693,-0.0878448486328125,-0.1110687255859375,-0.99078369140625,-0.06487984210252762,-0.11190488934516907,-0.9915986657142639,-0.02296500653028488,0.0008361637592315674,0.000814974308013916,11.806488037109375,-15.198013305664062,10.81304931640625,2
2021-09-02 09:38:22,34.32904429271289,134.05736412865488,12.71969223022461,1630543101.9999025,5.0,4.0,0.28999999165534973,184.21875,0.10935208500624036,-0.06379514565467988,1.054807037415445,-0.044815048575401306,-0.0983886644244194,-0.9888457655906677,-0.06337109208106995,-0.10913427919149399,-0.992004930973053,0.01855604350566864,0.010745614767074585,0.003159165382385254,11.252609252929688,-15.908317565917969,11.03839111328125,2
2021-09-02 09:38:22,34.32904429271289,134.05736412865488,12.71969223022461,1630543101.9999025,5.0,4.0,0.28999999165534973,184.21875,0.10687805268486561,-0.06261211897425956,1.065062395927653,-0.0361175462603569,-0.0975646898150444,-0.9921111464500427,-0.06221418455243111,-0.1066746935248375,-0.9923456311225891,0.026096638292074203,0.00911000370979309,0.00023448467254638672,10.984146118164062,-16.524391174316406,11.12591552734375,2
2021-09-02 09:38:22,34.32904429271289,134.05736412865488,12.71969223022461,1630543102.202193,5.0,4.0,0.28999999165534973,184.21875,0.10348965906081069,-0.08147227980610526,1.1237983311178648,-0.0969695970416069,-0.1004180833697319,-0.9818572402000427,-0.08094675838947296,-0.10330502688884735,-0.9913504123687744,-0.01602283865213394,0.002886943519115448,0.00949317216873169,8.94677734375,-17.266334533691406,11.0975341796875,2
2021-09-02 09:38:22,34.32904429271289,134.05736412865488,12.71969223022461,1630543102.424578,5.0,4.0,0.28999999165534973,184.21875,0.09951917201155745,-0.09430438512128779,1.1787980234469047,-0.1808319166302681,-0.123016357421875,-0.974639892578125,-0.09369874745607376,-0.09935498237609863,-0.9906306862831116,-0.08713316917419434,-0.023661375045776367,0.015990793704986572,7.180999755859375,-17.724281311035156,10.8408203125,2
2021-09-02 09:38:23,34.32904429271289,134.05736412865488,13.04629135131836,1630543102.9998775,5.0,4.0,0.0,209.1796875,0.09403569482913793,-0.08761663537942106,1.1870631215052347,-0.0773162916302681,-0.1059417724609375,-1.0122680068016052,-0.08711797744035721,-0.09389717131853104,-0.9917629361152649,0.009801685810089111,-0.012044601142406464,-0.020505070686340332,7.610321044921875,-18.017791748046875,11.21392822265625,2
2021-09-02 09:38:23,34.32904429271289,134.05736412865488,13.04629135131836,1630543102.9998775,5.0,4.0,0.0,209.1796875,0.0922390048655829,-0.06417818744355357,1.1683184181729023,-0.0393371507525444,-0.0842895358800888,-0.9873961806297302,-0.06386150419712067,-0.09210826456546783,-0.9936990141868591,0.024524353444576263,0.007818728685379028,0.006302833557128906,8.532867431640625,-18.160110473632812,11.22833251953125,2
2021-09-02 09:38:23,34.32904429271289,134.05736412865488,13.04629135131836,1630543103.0809941,5.0,4.0,0.0,209.1796875,0.09140161940598852,-0.051942514482714704,1.169381802689081,-0.0526275672018528,-0.0867156982421875,-0.9859161376953125,-0.05170243978500366,-0.09127441048622131,-0.994482696056366,-0.0009251274168491364,0.0045587122440338135,0.008566558361053467,8.866973876953125,-18.359909057617188,11.3604736328125,2
2021-09-02 09:38:23,34.32904429271289,134.05736412865488,13.04629135131836,1630543103.304305,5.0,4.0,0.0,209.1796875,0.09079055325588621,-0.04833188512659102,1.1656306736308926,-0.040679931640625,-0.0893707275390625,-0.995086669921875,-0.04811408743262291,-0.09066587686538696,-0.9947184324264526,0.0074341557919979095,0.0012951493263244629,-0.0003682374954223633,9.0640869140625,-18.311973571777344,11.20928955078125,2
2021-09-02 09:38:23,34.32904429271289,134.05736412865488,13.04629135131836,1630543103.509797,5.0,4.0,0.0,209.1796875,0.09077459366619829,-0.048456724853139004,1.1689801260604835,-0.0692138671875,-0.0894775316119194,-0.9931488037109375,-0.04823833703994751,-0.09064997732639313,-0.9947138428688049,-0.02097553014755249,0.0011724457144737244,0.0015650391578674316,8.795318603515625,-18.343040466308594,11.4415283203125,2
2021-09-02 09:38:24,34.32904429271289,134.05736412865488,13.93130111694336,1630543103.9998565,5.0,4.0,0.0,223.2421875,0.08953978187979673,-0.04607966243671592,1.172769032240441,-0.0586700439453125,-0.0882110595703125,-0.98736572265625,-0.045878827571868896,-0.08942018449306488,-0.9949367642402649,-0.012791216373443604,0.0012091249227523804,0.007571041584014893,9.077926635742188,-18.379119873046875,11.62445068359375,2
2021-09-02 09:38:24,34.32904429271289,134.05736412865488,13.93130111694336,1630543103.9998565,5.0,4.0,0.0,223.2421875,0.08826954486166529,-0.035430923409316535,1.1697747512210797,-0.0376434326171875,-0.0893707275390625,-0.9864349365234375,-0.035285599529743195,-0.08815496414899826,-0.9954816102981567,-0.0023578330874443054,-0.0012157633900642395,0.009046673774719238,9.360488891601562,-18.50970458984375,11.59228515625,2
2021-09-02 09:38:24,34.32904429271289,134.05736412865488,13.93130111694336,1630543104.14977,5.0,4.0,0.0,223.2421875,0.08694147212637954,-0.022224434862330878,1.1678914462462266,-0.003997802734375,-0.082763671875,-0.9910736083984375,-0.022138670086860657,-0.08683198690414429,-0.9959769248962402,0.018140867352485657,0.004068315029144287,0.004903316497802734,9.705856323242188,-18.541770935058594,11.731201171875,2
2021-09-02 09:38:24,34.32904429271289,134.05736412865488,13.93130111694336,1630543104.3635821,5.0,4.0,0.0,223.2421875,0.08667809686425616,-0.01960058526864761,1.1653961258451928,-0.00579833984375,-0.0892028734087944,-0.991851806640625,-0.01952575147151947,-0.08656959980726242,-0.996054470539093,0.01372741162776947,-0.0026332736015319824,0.004202663898468018,9.681732177734375,-18.587974548339844,11.799560546875,2
2021-09-02 09:38:25,34.32904429271289,134.05736412865488,13.93130111694336,1630543104.587339,5.0,4.0,0.0,223.2421875,0.08867568158682422,-0.03733676450040132,1.176881633771277,-0.0520019568502903,-0.08984375,-0.98590087890625,-0.03718142583966255,-0.08855951577425003,-0.995376706123352,-0.014820531010627747,-0.0012842342257499695,0.00947582721710205,8.826675415039062,-18.50678253173828,11.501220703125,2
2021-09-02 09:38:25,34.32903456970521,134.0573731811103,14.24721908569336,1630543104.9998357,5.0,4.0,0.5699999928474426,252.0703125,0.09013887207214084,-0.055815265856413436,1.1824344488797522,-0.073883056640625,-0.0894317626953125,-0.9862823486328125,-0.05555981025099754,-0.09001685678958893,-0.9943892955780029,-0.018323246389627457,0.0005850940942764282,0.00810694694519043,8.170120239257812,-18.374374389648438,11.435791015625,2
2021-09-02 09:38:25,34.32903456970521,134.0573731811103,14.24721908569336,1630543105.232952,5.0,4.0,0.5699999928474426,252.0703125,0.09176472772094098,-0.06621034290750016,1.1807216028325656,-0.051971435546875,-0.0952911451458931,-0.9937286376953125,-0.06588360667228699,-0.09163599461317062,-0.993610680103302,0.013912171125411987,-0.003655150532722473,-0.00011795759201049805,8.19024658203125,-18.180404663085938,11.2493896484375,2
2021-09-02 09:38:25,34.32903456970521,134.0573731811103,14.24721908569336,1630543105.232952,5.0,4.0,0.5699999928474426,252.0703125,0.09184028909905434,-0.07756197891068667,1.1997882258825951,-0.0786895751953125,-0.1130523681640625,-0.9706268310546875,-0.07715769112110138,-0.09171123802661896,-0.9927918910980225,-0.0015318840742111206,-0.021341130137443542,0.02216506004333496,7.5442657470703125,-18.331619262695312,11.232177734375,2
2021-09-02 09:38:25,34.32903456970521,134.0573731811103,14.24721908569336,1630543105.451262,5.0,4.0,0.5699999928474426,252.0703125,0.09959636240515313,-0.08852705633842785,1.2239595829440415,-0.1085052415728569,-0.1934661939740181,-0.91644287109375,-0.08797333389520645,-0.09943179041147232,-0.9911478161811829,-0.02053190767765045,-0.09403440356254578,0.07470494508743286,6.3905487060546875,-18.747718811035156,11.203125,2
2021-09-02 09:38:26,34.32903456970521,134.0573731811103,14.30459213256836,1630543105.9998155,5.0,3.0,0.0,257.34375,0.10312313329209627,-0.09475971517882202,1.2867561260514722,-0.0716094970703125,-0.1316375732421875,-0.9967193603515625,-0.09411530941724777,-0.10294045507907867,-0.9902250170707703,0.022505812346935272,-0.028697118163108826,-0.006494343280792236,4.4410858154296875,-20.95184326171875,10.2572021484375,2
2021-09-02 09:38:26,34.32903456970521,134.0573731811103,14.30459213256836,1630543105.9998155,5.0,3.0,0.0,257.34375,0.10214674046245326,-0.10659235053295198,1.3423553834822077,-0.0787506103515625,-0.0595245286822319,-0.9949645400047302,-0.10583606362342834,-0.10196919739246368,-0.9891415238380432,0.027085453271865845,0.04244466871023178,-0.005823016166687012,1.0105438232421875,-22.766685485839844,6.693603515625,2
2021-09-02 09:38:26,34.32903456970521,134.0573731811103,14.30459213256836,1630543106.089536,5.0,3.0,0.0,257.34375,0.09284941786706682,-0.11750048311980331,1.3909021311272034,-0.027023307979106903,-0.00457763671875,-1.0641937255859375,-0.11672533303499222,-0.09271606802940369,-0.9888270497322083,0.08970202505588531,0.08813843131065369,-0.07536667585372925,-1.044891357421875,-20.719207763671875,3.1646728515625,2
2021-09-02 09:38:26,34.32903456970521,134.0573731811103,14.30459213256836,1630543106.2964,5.0,3.0,0.0,257.34375,0.08273992733432844,-0.13438695201954184,1.4578051208876686,-0.118011474609375,-0.0551757887005806,-1.063568115234375,-0.13352446258068085,-0.08264555782079697,-0.9875935316085815,0.015512987971305847,0.02746976912021637,-0.07597458362579346,-2.5785675048828125,-18.672325134277344,3.45611572265625,2
2021-09-02 09:38:26,34.32903456970521,134.0573731811103,14.30459213256836,1630543106.509009,5.0,3.0,0.0,257.34375,0.07187757137078918,-0.14804109670428917,1.4783197747017256,-0.3560485690832138,-0.056671142578125,-1.0552978515625,-0.14712007343769073,-0.07181569933891296,-0.9865080714225769,-0.20892849564552307,0.015144556760787964,-0.0687897801399231,-2.94317626953125,-18.084243774414062,4.518798828125,2
2021-09-02 09:38:27,34.32903456970521,134.0573731811103,15.01168441772461,1630543106.9997933,5.0,3.0,0.0,252.421875,0.069119316504578,-0.1518465558024692,1.4961542283504234,-0.186126708984375,-0.05523681640625,-0.98870849609375,-0.15090250968933105,-0.06906429678201675,-0.9861331582069397,-0.035224199295043945,0.013827480375766754,-0.0025753378868103027,-3.8270645141601562,-18.119537353515625,5.46697998046875,2
2021-09-02 09:38:27,34.32903456970521,134.0573731811103,15.01168441772461,1630543106.9997933,5.0,3.0,0.0,252.421875,0.0629189382727759,-0.15200075327375998,1.4826038040893783,-0.1445464938879013,-0.0536498948931694,-1.0007476210594177,-0.1511165052652359,-0.06287743151187897,-0.986514151096344,0.006570011377334595,0.009227536618709564,-0.01423346996307373,-3.5030136108398438,-18.053245544433594,4.9630126953125,2
2021-09-02 09:38:27,34.32903456970521,134.0573731811103,15.01168441772461,1630543107.158814,5.0,3.0,0.0,252.421875,0.06433430709036675,-0.14936521933538902,1.4587314377556824,-0.1321563869714737,-0.0792236253619194,-0.9802398681640625,-0.14850260317325592,-0.06428993493318558,-0.9868200421333313,0.016346216201782227,-0.014933690428733826,0.006580173969268799,-2.663604736328125,-18.40874481201172,4.2967529296875,2
2021-09-02 09:38:27,34.32903456970521,134.0573731811103,15.01168441772461,1630543107.341495,5.0,3.0,0.0,252.421875,0.06752262771658461,-0.14578209607026246,1.4424909835718014,-0.1567840427160263,-0.0715789720416069,-0.9753875136375427,-0.1449352502822876,-0.06747133284807205,-0.9871379733085632,-0.011848792433738708,-0.004107639193534851,0.011750459671020508,-2.2542495727539062,-18.16590118408203,4.191162109375,2
2021-09-02 09:38:27,34.32903456970521,134.0573731811103,15.01168441772461,1630543107.5587249,5.0,3.0,0.0,252.421875,0.06974287519089126,-0.1449166931863909,1.438381661300383,-0.1387939453125,-0.07708740234375,-0.9723968505859375,-0.1440589278936386,-0.06968635320663452,-0.9871124029159546,0.005264982581138611,-0.0074010491371154785,0.01471555233001709,-2.1731414794921875,-18.137130737304688,3.73065185546875,2
2021-09-02 09:38:28,34.32903456970521,134.0573731811103,15.66286849975586,1630543107.9997773,5.0,3.0,0.0,243.6328125,0.0702101782063836,-0.14477017377672097,1.440586080842715,-0.1398162990808487,-0.0705718994140625,-0.9742279052734375,-0.14390958845615387,-0.07015250623226166,-0.987101137638092,0.004093289375305176,-0.0004193931818008423,0.012873232364654541,-1.8039321899414062,-18.113784790039062,3.95635986328125,2
2021-09-02 09:38:28,34.32903456970521,134.0573731811103,15.66286849975586,1630543107.9997773,5.0,3.0,0.0,243.6328125,0.06977423913864145,-0.14415088675545337,1.441091659110159,-0.1469726413488388,-0.0661163330078125,-0.9800414443016052,-0.14330263435840607,-0.069717638194561,-0.9872202277183533,-0.0036700069904327393,0.0036013051867485046,0.007178783416748047,-2.2932586669921875,-18.281402587890625,4.04522705078125,2
2021-09-02 09:38:28,34.32903456970521,134.0573731811103,15.66286849975586,1630543108.183552,5.0,3.0,0.0,243.6328125,0.06966521956702199,-0.1439792103488591,1.4412380163583856,-0.1385498046875,-0.068206787109375,-0.98248291015625,-0.1431342363357544,-0.06960888206958771,-0.9872523546218872,0.0045844316482543945,0.0014020949602127075,0.004769444465637207,-2.4256362915039062,-18.01093292236328,3.7808837890625,2
2021-09-02 09:38:28,34.32903456970521,134.0573731811103,15.66286849975586,1630543108.3985739,5.0,3.0,0.0,243.6328125,0.0694192826359628,-0.14384509769267625,1.4411992363340516,-0.140960693359375,-0.0678711012005806,-0.9814910888671875,-0.14300428330898285,-0.0693635419011116,-0.9872884750366211,0.002043589949607849,0.0014924407005310059,0.005797386169433594,-2.3870391845703125,-18.171363830566406,3.804443359375,2
2021-09-02 09:38:29,34.32903456970521,134.0573731811103,15.66286849975586,1630543108.614048,5.0,3.0,0.0,243.6328125,0.06923818657548879,-0.1434987383466979,1.441196146018616,-0.1450347900390625,-0.0681915283203125,-0.9835052490234375,-0.1426641196012497,-0.0691828802227974,-0.987350344657898,-0.002370670437812805,0.0009913519024848938,0.0038450956344604492,-2.2705078125,-18.151077270507812,4.06768798828125,2
2021-09-02 09:38:29,34.329029247196694,134.05737251055805,15.64944076538086,1630543108.9997587,5.0,3.0,0.18000000715255737,238.7109375,0.06913814578778452,-0.14343271292754073,1.441194423604445,-0.143096923828125,-0.0706329345703125,-0.9831695556640625,-0.1425999104976654,-0.0690830796957016,-0.9873666167259216,-0.0004970133304595947,-0.0015498548746109009,0.004197061061859131,-2.4838638305664062,-18.155731201171875,4.0753173828125,2
2021-09-02 09:38:29,34.329029247196694,134.05737251055805,15.64944076538086,1630543109.255309,5.0,3.0,0.18000000715255737,238.7109375,0.06915395964174516,-0.1435990077378787,1.4412346226096124,-0.1420898288488388,-0.0690917819738388,-0.9817351698875427,-0.14276394248008728,-0.06909885257482529,-0.9873417615890503,0.0006741136312484741,7.070600986480713e-06,0.005606591701507568,-2.3981781005859375,-18.17082977294922,4.15789794921875,2
2021-09-02 09:38:29,34.329029247196694,134.05737251055805,15.64944076538086,1630543109.255309,5.0,3.0,0.18000000715255737,238.7109375,0.0691095860907739,-0.14365136328517333,1.44125124877261,-0.1429290771484375,-0.0694580078125,-0.981842041015625,-0.14281608164310455,-0.06905458867549896,-0.9873373508453369,-0.00011299550533294678,-0.0004034191370010376,0.005495309829711914,-2.3538742065429688,-18.362701416015625,4.08819580078125,2
